Time,31P | 31P,43Ca | 43Ca,55Mn | 55Mn,85Rb | 85Rb,87Sr | 87Sr,89Y | 89Y,93Nb | 93Nb,139La | 139La,172Yb | 172Yb,175Lu | 175Lu,176Hf | 176Hf.14N5.1H12,178Hf | 178Hf.14N5.1H12,181Ta | 181Ta,204Pb | 204Pb,206Pb | 206Pb,208Pb | 208Pb,232Th | 232Th.14N.1H,238U | 238U.14N.1H,
,dwell time=0.001;xcal factor=66824.62237,dwell time=0.001;xcal factor=71719.77352,dwell time=0.005;xcal factor=77663.90594,dwell time=0.005;xcal factor=90291.4326,dwell time=0.005;xcal factor=90610.77921,dwell time=0.005;xcal factor=90930.12583,dwell time=0.005;xcal factor=91568.81905,dwell time=0.005;xcal factor=94936.52692,dwell time=0.005;xcal factor=102737.50764,dwell time=0.005;xcal factor=103446.6877,dwell time=0.005;xcal factor=103683.08106,dwell time=0.005;xcal factor=104155.86777,dwell time=0.005;xcal factor=104865.04783,dwell time=0.005;xcal factor=110302.095,dwell time=0.005;xcal factor=110075.4461,dwell time=0.005;xcal factor=109848.79721,dwell time=0.005;xcal factor=107129.01044,dwell time=0.005;xcal factor=106791.55622,
1732.50621,0,0,120982.65245422,200.0016000128,0,600.014400345608,0,200.0016000128,400.006400102402,0,0,0,0,0,2200.1936170383,5601.25468104855,0,0,
1732.75655,1000.04000160006,0,50301.0044168691,200.0016000128,200.0016000128,400.006400102402,0,200.0016000128,0,200.0016000128,0,0,0,200.0016000128,2400.23042212052,6601.74286011507,0,0,
1733.00619,0,7001.96054895371,96571.6075458364,200.0016000128,0,400.006400102402,0,0,200.0016000128,0,0,0,0,0,2200.1936170383,2600.27042812453,0,0,
1733.25643,0,0,115127.745585765,0,400.006400102402,0,0,200.0016000128,400.006400102402,0,0,0,0,0,1000.04000160006,1400.07840439065,0,0,
1733.5062,0,0,19214.7569333248,0,0,400.006400102402,0,0,0,0,0,0,0,0,800.025600819226,1000.04000160006,0,0,
1733.75657,0,0,24023.0621396541,200.0016000128,0,200.0016000128,0,0,0,0,0,0,0,0,800.025600819226,1800.12960933187,0,200.0016000128,
1734.00638,0,0,14608.5313823273,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,0,0,
1734.25652,0,0,7001.96054895371,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1000.04000160006,0,200.0016000128,
1734.50619,0,0,3000.36004320518,0,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,0,0,
1734.75666,0,0,3400.46246289495,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1735.00638,0,0,3200.40965243551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1735.25643,0,0,2600.27042812453,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1735.50639,0,0,2200.1936170383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1735.75651,0,0,600.014400345608,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
1736.00658,0,0,800.025600819226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1736.25662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
1736.5063,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1736.7565,0,0,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1737.00642,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,0,
1737.25656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1737.5064,0,0,1600.10240655402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1737.7566,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
1738.00629,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1738.25642,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
1738.50619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1738.75638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1739.00592,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1739.25653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1739.50618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1739.75642,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1740.00634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1740.25645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1740.50639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1740.75651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1741.00603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1741.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1741.5062,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
1741.75648,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
1742.00612,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1742.2565,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1742.50599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1742.75655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1743.00649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1743.25636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1743.50605,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1743.75653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1744.00643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1744.2565,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1744.50613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1744.75633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1745.00611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1745.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1745.50625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1745.75652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1746.00671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1746.25671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1746.50628,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1746.75643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1747.00624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1747.25666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1747.50638,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1747.75646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1748.00601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1748.25642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1748.50626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1748.75649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1749.00648,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1749.25664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1749.50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1749.75641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1750.00623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1750.2565,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1750.5065,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1750.75642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1751.00613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1751.25634,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1751.50608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1751.75645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1752.00626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1752.25654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1752.50652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1752.75653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1753.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1753.25644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1753.50636,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1753.75639,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1754.00598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1754.25648,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1754.50621,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1754.75638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1755.00636,0,0,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1755.25651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1755.50633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1755.75647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1756.00627,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1756.25661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1756.50627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1756.75651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1757.00626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1757.25663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1757.50652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1757.75659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1758.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1758.25648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1758.50647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1758.7565,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1759.00649,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1759.25657,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1759.50657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1759.75653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1760.00607,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1760.2564,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1760.50593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1760.7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1761.00608,0,0,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,
1761.25634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1761.50595,1000.04000160006,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1761.75642,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1762.00622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1762.25659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1762.50634,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
1762.75655,0,0,2000.16001280102,0,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,0,0,
1763.00621,0,0,3400.46246289495,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1000.04000160006,0,0,
1763.25637,0,0,11004.8421305374,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,2000.16001280102,0,0,
1763.50608,0,0,14808.7667899396,0,0,0,0,0,0,0,0,0,0,200.0016000128,1200.05760276493,1800.12960933187,0,0,
1763.75652,0,0,26628.3325458288,200.0016000128,0,0,0,0,0,0,0,0,0,0,600.014400345608,3600.51847466035,0,0,
1764.00651,0,0,26427.9078707115,0,0,200.0016000128,0,0,0,0,0,0,0,0,1400.07840439065,2800.31363512713,0,0,
1764.25647,0,0,27830.9480141918,200.0016000128,0,0,0,0,0,0,0,0,0,0,2400.23042212052,4400.77453631839,0,0,
1764.5061,0,0,44278.2840061228,0,200.0016000128,0,0,0,0,0,0,0,0,0,2400.23042212052,4000.64010241639,0,0,
1764.75637,0,0,35249.6314811254,0,0,0,0,400.006400102402,0,0,0,0,0,200.0016000128,1600.10240655402,4200.70571856072,0,0,
1765.00625,0,0,47289.282164727,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,4600.84655576626,0,0,
1765.25641,0,0,43274.7788177972,0,0,0,0,0,0,0,0,0,0,200.0016000128,2400.23042212052,5401.16665199683,0,0,
1765.50622,0,0,57532.0936871056,200.0016000128,0,0,0,0,0,0,0,0,0,0,1800.12960933187,3800.57768780855,0,0,
1765.75664,1000.04000160006,1000.04000160006,55723.9300203653,0,0,0,0,0,0,0,0,0,0,0,2800.31363512713,4200.70571856072,0,0,
1766.00641,0,0,55121.2667869313,200.0016000128,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,1800.12960933187,8602.95941803981,0,0,
1766.25651,0,0,57933.9432768561,200.0016000128,600.014400345608,0,0,0,0,0,0,0,0,400.006400102402,3400.46246289495,8402.82334864514,0,0,
1766.50626,1000.04000160006,0,64767.3588552821,0,0,0,0,200.0016000128,0,200.0016000128,0,0,0,0,4400.77453631839,25225.4272306485,200.0016000128,0,
1766.75641,0,0,82471.1651911485,200.0016000128,0,0,0,0,0,0,0,0,0,400.006400102402,4800.92177698118,8602.95941803981,0,0,
1767.00616,0,0,81263.2930695453,0,0,800.025600819226,0,0,0,0,0,0,0,600.014400345608,3400.46246289495,11405.2007715518,200.0016000128,0,
1767.25655,0,2000.16001280102,85692.7263532226,600.014400345608,400.006400102402,600.014400345608,0,200.0016000128,0,0,0,0,0,800.025600819226,4400.77453631839,11805.5722300926,0,400.006400102402,
1767.5064,0,1000.04000160006,101409.695168481,0,600.014400345608,600.014400345608,0,800.025600819226,400.006400102402,0,0,0,0,400.006400102402,7602.31110257518,15609.7404780583,200.0016000128,400.006400102402,
1767.75656,0,0,638290.889997375,800.025600819226,600.014400345608,1800.12960933187,0,600.014400345608,1400.07840439065,600.014400345608,0,0,0,600.014400345608,17612.3991289868,40866.6944453348,400.006400102402,8803.09869073914,
1768.00616,0,8002.56081946223,1046611.74036671,600.014400345608,600.014400345608,5801.34591225164,0,2600.27042812453,3400.46246289495,1000.04000160006,0,0,0,1400.07840439065,28632.7558727184,109477.321120084,1600.10240655402,7602.31110257518,
1768.25641,0,10004.0016006403,2498926.78135444,2000.16001280102,2000.16001280102,16811.2971917128,0,9403.53572943427,8402.82334864514,3800.57768780855,0,0,0,3200.40965243551,58536.7418289123,114118.554712614,3600.51847466035,15009.0054032419,
1768.50627,3000.36004320518,36051.9147572504,7004986.60371317,1800.12960933187,3400.46246289495,46285.535669918,0,19615.3784567101,17211.841747122,5801.34591225164,0,0,0,4600.84655576626,86498.2459520426,165082.944113384,3800.57768780855,30036.0432519023,
1768.75655,1000.04000160006,95362.3770327244,10007473.2071669,1400.07840439065,7602.31110257518,67984.3736212609,0,42070.6787402837,22420.0883992057,12606.3536022155,0,0,0,4000.64010241639,103426.115596257,375970.377107221,6401.6388195378,43274.7788177972,
1769.00629,5001.00020004001,96370.061034372,17711732.6759361,2200.1936170383,12406.1534521122,90325.1706142112,0,53313.4510237786,37857.2401471024,17412.118834709,0,0,0,5001.00020004001,103022.805594158,247424.762674207,8202.69048247825,63762.2110649492,
1769.25649,2000.16001280102,105442.860012051,20100674.422502,1600.10240655402,10804.6676164103,121386.539760121,0,66777.8963157853,44278.2840061228,14408.2991803279,0,0,0,10204.1632986258,144227.287722376,278263.12042969,13407.186251831,69593.1906973759,
1769.50617,6001.44034568296,144834.245252655,23023943.8419019,1800.12960933187,12606.3536022155,153739.656782253,0,76030.5245504369,55924.8242076314,20616.9883984403,0,0,0,7602.31110257518,132498.532262086,270291.032887768,18413.5523745477,83679.1536565984,
1769.75634,5001.00020004001,200596.750131043,26386790.9688949,2000.16001280102,12005.7627661277,163056.606812143,0,83679.1536565984,66978.9678019669,25626.2412710616,0,0,0,8202.69048247825,134924.273500149,282762.414847656,17812.6826300326,77237.8927095454,
1770.00628,4000.64010241639,159004.911037759,27550196.2798038,800.025600819226,14808.7667899396,167920.364673099,0,95160.8499429838,72409.1175314308,28031.3951625821,0,0,0,7802.43435952017,154549.552450254,405471.322303971,17812.6826300326,91130.9877474989,
1770.25641,10004.0016006403,175219.527914283,31264084.2616237,400.006400102402,18413.5523745477,189830.5631237,0,120780.713671332,56728.433172703,27630.5040765005,0,0,0,6001.44034568296,180493.779410817,358878.853535231,16811.2971917128,94556.2880935365,
1770.50636,3000.36004320518,202629.138271705,32731932.0837985,1800.12960933187,19214.7569333248,199987.097606606,0,106249.648512505,58737.681124556,30837.992406645,0,0,0,9203.38684635946,154954.519842228,330923.180429126,16611.0297237366,145441.232086388,
1770.75671,6001.44034568296,223989.022519977,30639666.4579049,2000.16001280102,16611.0297237366,190642.784593806,0,104232.774479639,65571.5351359155,27430.063349431,0,0,0,8402.82334864514,173394.340215404,330307.205965794,17211.841747122,96974.7102805239,
1771.00648,4000.64010241639,211778.943122227,28219659.148965,1000.04000160006,18413.5523745477,197955.13554484,0,92944.2655596329,63561.1911808346,25826.6531060054,0,0,0,10204.1632986258,156169.500257599,329691.261459152,20616.9883984403,84283.191523519,
1771.25632,2000.16001280102,214830.354621374,28090737.0651126,2000.16001280102,20016.0128102482,175422.342885224,200.0016000128,106249.648512505,63963.2341736111,30036.0432519023,0,0,0,10804.6676164103,164069.734670049,397212.40196676,22620.4488857928,91332.4501184311,
1771.50615,9003.24116682005,259669.401446874,30815186.8853184,400.006400102402,16611.0297237366,184349.437885321,0,106249.648512505,68386.5585316744,27430.063349431,0,0,0,6601.74286011507,148476.605881122,369790.059913296,18413.5523745477,82672.4885221691,
1771.75641,6001.44034568296,195517.21357736,29226183.3698848,400.006400102402,14608.5313823273,168528.466612437,0,102417.864888746,66375.7630204782,29234.1454819229,0,0,0,8402.82334864514,158194.728452509,333592.749323086,17812.6826300326,119569.149149954,
1772.0063,2000.16001280102,210761.970069783,33232087.638021,400.006400102402,17011.567866149,185973.226303022,0,106047.946526126,64968.3980878437,31439.4879969241,0,0,0,7402.19104855037,146048.248225695,357438.452425388,18814.1482394761,75225.6770310933,
1772.25659,3000.36004320518,228061.677565189,34692169.0696023,400.006400102402,18012.9693379233,182725.858831683,0,111091.46865734,82269.8450919014,32642.5659059413,0,0,0,9603.68781612139,165285.59579317,383596.916603715,19615.3784567101,108468.584284107,
1772.50662,5001.00020004001,288286.465709084,35299500.8140153,400.006400102402,18012.9693379233,193282.866149096,0,112705.823736931,73213.78425001,36854.249455198,0,0,0,10604.4963064339,165082.944113384,322507.454946195,19815.6940296715,109880.838549493,
1772.7566,11004.8421305374,228061.677565189,32090428.220774,200.0016000128,13607.4024269202,198158.317004927,0,116540.749075711,69190.9670691107,34647.952766629,0,0,0,10604.4963064339,155157.008427984,329896.572966313,20216.3347985172,96370.061034372,
1773.00617,12005.7627661277,312867.03657203,31366600.6174582,600.014400345608,19615.3784567101,207101.546304437,0,123204.193364258,71202.2142885796,31439.4879969241,0,200.0016000128,0,8602.95941803981,167312.292118,334414.268342116,20216.3347985172,96974.7102805239,
1773.2564,8002.56081946223,230098.498304537,33785054.6482794,400.006400102402,13206.9732818928,179682.212266735,0,101812.953338742,71604.502459023,28833.2158646761,0,0,0,6601.74286011507,145845.906256286,308357.021955506,18814.1482394761,87706.6223517417,
1773.50626,7001.96054895371,203645.455278652,30324350.9998081,400.006400102402,19415.0660912868,185770.241299828,0,97176.2665039031,71805.6513855683,29033.6790677186,0,0,0,6601.74286011507,147464.733195458,321891.88970189,21618.6785382571,96974.7102805239,
1773.75642,7001.96054895371,267839.094400647,35069615.6524472,600.014400345608,15809.9919148902,215847.655934802,0,107459.928493954,67180.0425139374,25025.025025025,0,0,0,8202.69048247825,170352.948757189,285831.034008431,20616.9883984403,94354.7739500522,
1774.00652,13006.7635170289,223989.022519977,33699624.3517508,200.0016000128,21217.9928579435,191658.135091778,0,127042.326000257,72610.2793690528,31840.5011174214,200.0016000128,0,0,8602.95941803981,151917.582196467,317378.658867564,17812.6826300326,119771.068454391,
1774.25644,6001.44034568296,281126.122482,34392386.3926925,0,21618.6785382571,170758.42515626,0,111293.251691497,70196.5503409547,31038.4877247787,0,0,0,9803.84310649775,148071.847035344,312662.001036807,21618.6785382571,94757.8054734678,
1774.50615,13006.7635170289,265796.175769091,29939138.0263697,0,19214.7569333248,201816.143678578,0,109880.838549493,74018.5026197335,37054.8411649241,0,0,0,8002.56081946223,150298.181935245,312046.914360233,18814.1482394761,101006.449954617,
1774.75636,7001.96054895371,253545.597801931,32794063.2085466,200.0016000128,15009.0054032419,212999.419092493,0,105846.247780643,81665.9041840232,33043.6175751993,0,0,0,8803.09869073914,164069.734670049,334825.04783215,18814.1482394761,98587.2507208314,
1775.00634,4000.64010241639,216865.039338309,32276821.5950184,0,15609.7404780583,195923.501144903,0,113109.44494001,74823.2726455744,32843.0901342561,0,0,0,9203.38684635946,148678.990190003,343043.435949006,20616.9883984403,92742.777304919,
1775.25639,7001.96054895371,262732.417138238,33020841.8138773,600.014400345608,17011.567866149,227247.041348467,0,116742.619696349,76432.9676855054,30837.992406645,200.0016000128,0,0,9003.24116682005,144834.245252655,300570.780876817,21217.9928579435,108468.584284107,
1775.50627,8002.56081946223,257627.803596686,34013386.5317288,200.0016000128,24824.6260290208,236618.535387796,0,124012.12384329,75024.4732238859,37456.0342272039,0,400.006400102402,0,8402.82334864514,138563.763464215,327843.607657519,18413.5523745477,103022.805594158,
1775.75647,3000.36004320518,266817.593790427,35571324.4847884,0,19415.0660912868,210355.20382068,0,126436.227094741,75426.8840672744,35049.0686961746,0,0,0,9603.68781612139,188206.277304016,349416.355037842,15009.0054032419,108670.325167324,
1776.00636,3000.36004320518,261711.329372297,33342370.384449,200.0016000128,17612.3991289868,210355.20382068,0,120982.65245422,75829.3078268684,37456.0342272039,0,0,0,8202.69048247825,155359.50027369,311021.836324759,17612.3991289868,110486.139011651,
1776.25656,6001.44034568296,220935.394051895,41719199.2786167,200.0016000128,15609.7404780583,206084.950555744,0,105442.860012051,71001.0750445261,39060.9350586916,0,0,0,5801.34591225164,139574.919955593,403612.596940186,20817.3200102485,103224.458975306,
1776.50622,7001.96054895371,228061.677565189,42188289.2704651,0,14608.5313823273,216051.126047979,0,118963.410713137,75024.4732238859,30837.992406645,0,0,0,8803.09869073914,179682.212266735,337290.004540442,20616.9883984403,108670.325167324,
1776.75638,13006.7635170289,222971.064207595,31386793.2330013,200.0016000128,20016.0128102482,208931.625310574,0,113109.44494001,84887.2584827055,28632.7558727184,0,0,0,6201.53798141939,125628.140703518,300980.463594925,17211.841747122,109880.838549493,
1777.00613,5001.00020004001,209745.079057761,29679740.5805462,0,16410.7654621432,217272.015687161,0,105846.247780643,70196.5503409547,34046.302972042,0,0,0,10404.3282005314,132296.408293256,301390.159580928,17612.3991289868,114118.554712614,
1777.25647,1000.04000160006,198564.689755272,29940691.3044884,0,19014.4509827469,205678.335215357,0,130881.631537045,77439.1320397387,27630.5040765005,0,0,0,7202.07419736884,154752.034516345,308357.021955506,18814.1482394761,99595.1937287155,
1777.50632,8002.56081946223,277036.318045782,31529694.819922,200.0016000128,18413.5523745477,189221.431392621,0,144024.975057127,73012.6127282647,31840.5011174214,0,0,0,5801.34591225164,144024.975057127,350033.259243636,21217.9928579435,108468.584284107,
1777.75647,13006.7635170289,256607.128424796,34642464.1698038,200.0016000128,19615.3784567101,196939.277392097,0,107661.653168788,71604.502459023,31639.9929510902,0,0,0,7202.07419736884,133711.344351952,313277.117607511,14808.7667899396,96370.061034372,
1778.00617,9003.24116682005,206694.898164953,35405123.7260871,200.0016000128,15009.0054032419,176842.13918564,0,116338.881700035,81464.597011092,28632.7558727184,0,0,0,11405.2007715518,146452.941933823,348182.636697679,18012.9693379233,95966.977722812,
1778.25646,9003.24116682005,292379.911780179,29782256.9363806,600.014400345608,14808.7667899396,211778.943122227,0,121992.395070462,75426.8840672744,26628.3325458288,0,0,0,5401.16665199683,142204.30756358,327638.3294295,16611.0297237366,100401.606425703,
1778.50611,7001.96054895371,250484.809308339,34645570.7260412,400.006400102402,16811.2971917128,198361.501741711,0,138563.763464215,75426.8840672744,30036.0432519023,0,0,0,9003.24116682005,155966.995371302,306102.617258357,15609.7404780583,104636.123362174,
1778.75649,5001.00020004001,268860.677609768,36007795.6361441,200.0016000128,17812.6826300326,226636.098710818,0,138361.541926765,81061.9923593053,27430.063349431,0,0,0,8202.69048247825,171569.417147276,362995.187118033,21819.0261908384,95362.3770327244,
1779.0063,6001.44034568296,253545.597801931,41562318.1886277,0,15609.7404780583,217068.525870695,0,121184.59448379,77640.3745997609,31840.5011174214,0,0,0,8002.56081946223,149488.560000644,339755.440952288,25225.4272306485,96571.6075458364,
1779.25658,8002.56081946223,238249.071232434,38474401.2886452,200.0016000128,20416.6599945556,218493.02355609,0,114522.221329261,85289.9859522376,40064.1025641026,0,0,0,9403.53572943427,151310.282660485,301799.868835469,15409.4922472243,109275.567268754,
1779.50648,2000.16001280102,260690.324145178,37831344.1475019,0,16010.246557797,223785.42428425,0,125224.116999124,74420.8811753284,29033.6790677186,0,0,0,9003.24116682005,158194.728452509,330512.527458276,23021.1794851263,102619.508550956,
1779.75645,12005.7627661277,242326.33279483,37037619.0288445,200.0016000128,20016.0128102482,226432.45774068,0,119165.320279406,75829.3078268684,31238.986254846,0,0,0,11405.2007715518,165082.944113384,345921.131604133,19014.4509827469,116338.881700035,
1780.00627,12005.7627661277,265796.175769091,36622893.7711507,0,20416.6599945556,218696.536363343,0,126234.200623935,85088.6206010789,35249.6314811254,0,0,0,10204.1632986258,157384.598045372,318404.251871536,22420.0883992057,100804.83220614,
1780.25646,11004.8421305374,249464.711348119,29288314.4946329,600.014400345608,15209.2472223112,210151.825618355,0,122800.247610319,72409.1175314308,38258.4589252378,0,0,0,10004.0016006403,180696.679371168,336879.145113428,22420.0883992057,94757.8054734678,
1780.50622,10004.0016006403,230098.498304537,36228361.129,0,19615.3784567101,204865.143889534,0,127648.454147067,71202.2142885796,34848.5091247016,0,0,0,9803.84310649775,157789.656726992,328048.889213088,18413.5523745477,95563.9073592239,
